timestamp,building_id,temperature,humidity,occupancy,hvac_energy,lighting_energy,equipment_energy,water_consumption,total_energy,day_of_week,is_weekend,anomaly,anomaly_status,actual_anomaly,predicted_anomaly
2026-02-08 10:00:00,B001,29.13,57.72,36,403.89,49.13,67.32,22.25,520.34,6,1,1,Normal,0,0
2026-02-08 11:00:00,B003,30.16,51.92,27,413.42,41.07,63.79,21.13,518.28,6,1,1,Normal,0,0
2026-02-08 12:00:00,B001,28.52,49.19,19,351.07,41.12,57.65,21.5,449.84,6,1,1,Normal,0,0
2026-02-08 13:00:00,B003,31.52,52.59,32,440.04,62.27,78.12,22.53,580.43,6,1,1,Normal,0,0
2026-02-08 14:00:00,B001,28.68,58.92,40,414.0,51.56,57.6,26.67,523.16,6,1,1,Normal,0,0
2026-02-08 15:00:00,B004,28.28,49.81,28,371.06,51.11,70.08,18.36,492.25,6,1,1,Normal,0,0
2026-02-08 16:00:00,B002,27.5,52.17,20,306.23,38.75,71.01,19.65,415.99,6,1,1,Normal,0,0
2026-02-08 17:00:00,B001,25.93,55.29,0,242.57,27.92,57.16,24.62,327.66,6,1,1,Normal,0,0
2026-02-08 18:00:00,B003,25.26,54.21,4,174.66,20.72,75.25,17.82,270.62,6,1,1,Normal,0,0
2026-02-08 19:00:00,B004,21.78,53.16,15,211.2,38.74,52.21,25.98,302.14,6,1,1,Normal,0,0
2026-02-08 20:00:00,B001,20.66,60.03,10,175.86,35.45,64.57,22.57,275.89,6,1,1,Normal,0,0
2026-02-08 21:00:00,B001,18.81,64.55,17,178.99,46.22,57.44,17.12,282.65,6,1,1,Normal,0,0
2026-02-08 22:00:00,B004,20.33,57.42,20,193.5,45.79,72.33,24.91,311.62,6,1,1,Normal,0,0
2026-02-08 23:00:00,B001,20.34,54.12,27,206.72,39.31,63.42,23.7,309.45,6,1,1,Normal,0,0
2026-02-09 00:00:00,B002,19.69,52.51,8,198.11,44.27,50.12,19.83,292.5,0,0,1,Normal,0,0
2026-02-09 01:00:00,B001,21.68,56.93,17,160.48,43.58,71.56,23.28,275.63,0,0,1,Normal,0,0
2026-02-09 02:00:00,B002,19.66,60.48,10,152.94,38.59,50.08,22.92,241.61,0,0,1,Normal,0,0
2026-02-09 03:00:00,B002,21.47,57.69,0,175.91,29.93,35.87,22.12,241.71,0,0,1,Normal,0,0
2026-02-09 04:00:00,B004,19.86,57.06,0,135.11,25.86,44.83,23.53,205.8,0,0,1,Normal,0,0
2026-02-09 05:00:00,B001,22.13,54.17,7,187.91,36.64,59.69,22.27,284.25,0,0,1,Normal,0,0
2026-02-09 06:00:00,B004,25.04,51.2,0,229.0,33.8,63.92,15.87,326.73,0,0,1,Normal,0,0
2026-02-09 07:00:00,B001,26.57,56.22,68,379.43,63.62,85.11,28.78,528.16,0,0,1,Normal,0,0
2026-02-09 08:00:00,B001,26.06,56.71,82,419.5,83.09,104.18,41.13,606.77,0,0,1,Normal,0,0
2026-02-09 09:00:00,B003,27.43,48.65,138,544.74,124.56,105.42,42.87,1418.16,0,0,-1,Anomaly,1,1
2026-02-09 10:00:00,B001,26.05,58.74,116,495.93,113.25,103.57,44.51,712.75,0,0,1,Normal,0,0
2026-02-09 11:00:00,B004,28.29,54.58,142,617.68,138.95,118.11,45.49,874.74,0,0,1,Normal,0,0
2026-02-09 12:00:00,B002,30.34,56.03,122,651.97,109.23,109.85,39.03,871.05,0,0,1,Normal,0,0
2026-02-09 13:00:00,B001,29.69,48.13,114,583.9,105.82,107.84,38.0,797.55,0,0,1,Normal,0,0
2026-02-09 14:00:00,B003,29.08,48.36,110,528.31,102.9,111.91,36.39,743.12,0,0,1,Normal,0,0
2026-02-09 15:00:00,B004,27.61,52.75,115,541.94,104.09,103.05,32.04,749.08,0,0,1,Normal,0,0
2026-02-09 16:00:00,B001,26.51,55.25,114,437.09,107.02,108.39,37.15,652.5,0,0,1,Normal,0,0
2026-02-09 17:00:00,B004,24.3,60.24,122,421.09,121.57,110.55,41.93,653.21,0,0,1,Normal,0,0
2026-02-09 18:00:00,B003,25.05,56.59,122,478.62,106.97,101.74,36.5,687.33,0,0,1,Normal,0,0
2026-02-09 19:00:00,B003,23.34,54.6,60,286.8,75.42,78.86,30.24,441.08,0,0,1,Normal,0,0
2026-02-09 20:00:00,B004,22.24,52.8,66,343.91,62.58,81.56,32.45,488.06,0,0,1,Normal,0,0
2026-02-09 21:00:00,B001,19.68,60.85,77,345.03,79.41,86.85,28.82,511.29,0,0,1,Normal,0,0
2026-02-09 22:00:00,B002,16.44,55.89,24,186.45,44.16,62.32,22.25,292.93,0,0,1,Normal,0,0
2026-02-09 23:00:00,B003,20.82,61.48,0,150.68,43.4,50.76,16.95,244.84,0,0,1,Normal,0,0
2026-02-10 00:00:00,B001,18.28,57.01,0,148.82,27.8,45.68,17.53,222.29,1,0,1,Normal,0,0
2026-02-10 01:00:00,B001,17.88,62.83,24,163.25,29.19,74.73,19.74,267.16,1,0,1,Normal,0,0
2026-02-10 02:00:00,B002,20.71,58.68,0,126.49,14.01,38.31,17.3,178.8,1,0,1,Normal,0,0
2026-02-10 03:00:00,B003,19.88,56.65,6,149.18,34.47,45.79,25.16,229.44,1,0,1,Normal,0,0
2026-02-10 04:00:00,B003,23.09,53.9,0,99.09,34.91,77.8,17.25,211.8,1,0,1,Normal,0,0
2026-02-10 05:00:00,B001,23.63,54.16,0,151.19,33.0,39.62,20.38,223.81,1,0,1,Normal,0,0
2026-02-10 06:00:00,B001,25.03,55.77,18,219.26,43.94,45.46,21.19,308.66,1,0,1,Normal,0,0
2026-02-10 07:00:00,B002,23.25,55.61,71,264.38,89.0,92.84,34.19,446.22,1,0,1,Normal,0,0
2026-02-10 08:00:00,B002,28.32,51.06,51,423.43,61.38,54.73,31.58,539.54,1,0,1,Normal,0,0
2026-02-10 09:00:00,B003,27.93,52.54,81,483.56,93.86,88.15,34.74,665.56,1,0,1,Normal,0,0
2026-02-10 10:00:00,B004,27.78,53.35,111,532.04,94.64,126.96,37.57,753.65,1,0,1,Normal,0,0
2026-02-10 11:00:00,B003,29.04,46.09,125,593.46,110.26,97.05,38.06,800.77,1,0,1,Normal,0,0
2026-02-10 12:00:00,B001,26.34,55.21,97,459.93,83.44,78.68,30.97,622.06,1,0,1,Normal,0,0
2026-02-10 13:00:00,B003,29.44,49.34,122,625.9,113.2,96.01,44.13,835.11,1,0,1,Normal,0,0
2026-02-10 14:00:00,B004,26.79,50.15,119,517.0,112.93,118.48,35.57,748.41,1,0,1,Normal,0,0
2026-02-10 15:00:00,B002,25.51,49.18,128,463.71,120.51,125.25,41.19,709.47,1,0,1,Normal,0,0
2026-02-10 16:00:00,B004,24.22,49.51,121,430.69,115.2,105.37,41.33,651.26,1,0,1,Normal,0,0
2026-02-10 17:00:00,B004,26.96,49.45,105,514.6,96.08,109.33,34.08,720.01,1,0,1,Normal,0,0
2026-02-10 18:00:00,B004,23.06,53.34,137,436.48,124.38,132.4,43.66,693.26,1,0,1,Normal,0,0
2026-02-10 19:00:00,B002,25.01,60.36,57,363.08,57.92,96.37,30.84,517.37,1,0,1,Normal,0,0
2026-02-10 20:00:00,B004,20.7,55.07,59,266.66,82.21,77.04,34.03,425.9,1,0,1,Normal,0,0
2026-02-10 21:00:00,B004,17.9,58.58,46,252.01,59.77,49.99,25.49,853.38,1,0,1,Normal,0,0
2026-02-10 22:00:00,B004,18.0,59.2,3,139.79,28.19,43.29,16.59,211.27,1,0,1,Normal,0,0
2026-02-10 23:00:00,B001,21.02,56.88,0,155.58,42.71,45.73,18.48,244.03,1,0,1,Normal,0,0
2026-02-11 00:00:00,B004,18.77,57.38,7,121.84,24.96,50.91,21.68,197.72,2,0,1,Normal,0,0
2026-02-11 01:00:00,B002,18.35,54.24,35,213.35,45.5,65.62,25.42,324.47,2,0,1,Normal,0,0
2026-02-11 02:00:00,B004,19.91,61.4,0,122.7,21.23,61.19,18.82,205.12,2,0,1,Normal,0,0
2026-02-11 03:00:00,B004,21.22,61.81,0,153.38,29.46,62.74,14.27,245.58,2,0,1,Normal,0,0
2026-02-11 04:00:00,B002,23.18,50.36,32,245.26,55.85,64.28,26.21,365.4,2,0,1,Normal,0,0
2026-02-11 05:00:00,B004,24.88,51.49,6,210.1,40.12,63.98,26.82,314.21,2,0,1,Normal,0,0
2026-02-11 06:00:00,B002,23.46,54.43,0,90.71,50.58,53.58,21.39,194.86,2,0,1,Normal,0,0
2026-02-11 07:00:00,B004,23.31,52.45,75,366.05,64.5,88.15,33.08,518.7,2,0,1,Normal,0,0
2026-02-11 08:00:00,B002,25.88,55.58,50,333.18,69.87,84.07,29.22,487.11,2,0,1,Normal,0,0
2026-02-11 09:00:00,B004,27.93,50.85,147,591.4,128.44,124.22,43.24,844.06,2,0,1,Normal,0,0
2026-02-11 10:00:00,B004,26.88,60.05,130,540.89,116.31,135.58,42.29,792.77,2,0,1,Normal,0,0
2026-02-11 11:00:00,B001,27.39,56.87,112,519.59,103.44,91.62,37.99,714.65,2,0,1,Normal,0,0
2026-02-11 12:00:00,B001,29.52,52.88,152,660.78,129.13,120.85,41.86,910.76,2,0,1,Normal,0,0
2026-02-11 13:00:00,B004,28.76,55.7,110,563.43,120.48,103.73,34.11,787.64,2,0,1,Normal,0,0
2026-02-11 14:00:00,B004,28.38,56.13,131,576.29,128.44,119.89,38.9,824.62,2,0,1,Normal,0,0
2026-02-11 15:00:00,B003,26.4,52.11,124,496.61,116.99,124.68,39.54,738.28,2,0,1,Normal,0,0
